state_code,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,first_funding_year,last_funding_year
CA,2007-08-30,2007-08-30,5.662999999999999,5.662999999999999,5.0027,5.0027,1,30000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.0,1,1,2007,2007
CA,2009-02-17,2009-02-17,6.1342,6.1342,7.1726,7.1726,1,8000000,1,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0,1,1,2009,2009
CA,2009-02-04,2009-02-04,2.0959,2.0959,2.2822,3.1699,1,4100000,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,2009,2009
IL,2009-12-15,2011-07-06,1.9562,3.5123,3.4986,3.4986,2,2408500,1,0,0,0,0,1,social,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1,0,2009,2011
CA,2004-03-01,2007-11-06,2.1644,5.8493,6.0027,6.0027,4,72000000,1,1,0,0,0,0,other,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.25,1,0,2004,2007
MN,2007-01-01,2008-01-01,1.0,2.0,3.2493,3.2493,2,18400000,1,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,2007,2008
NC,2005-01-07,2011-12-19,8.0219,14.9726,4.0027,4.0027,7,162264126,1,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,6.75,1,0,2005,2011
MA,2010-06-15,2010-06-15,7.4575,7.4575,5.5863,5.5863,1,29000000,1,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.0,1,1,2010,2010
WA,2005-06-03,2005-06-03,5.4247,5.4247,2.5205,4.4767,1,8700000,0,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,0,2005,2005
MA,2005-09-08,2005-09-08,4.6877,4.6877,4.1644,9.274,1,10000000,2,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,1,1,2005,2005
MA,2008-12-01,2010-08-19,0.9178,2.6329,2.9534,3.9699,2,15000000,2,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1,2008,2010
CA,2008-09-01,2008-09-01,0.6685,0.6685,0.0,0.0,1,2600000,1,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,2008,2008
CA,2006-05-01,2006-05-01,1.3151,1.3151,6.4658,8.8411,1,15000000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1,2006,2006
NY,2011-07-01,2013-03-25,0.0822,1.8164,1.0849,2.3014,3,4000000,2,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,1,1,2011,2013
CA,2006-12-01,2011-07-18,0.9151,5.5452,5.0027,5.0027,2,73000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3.0,1,1,2006,2011
NY,2011-06-27,2012-04-05,0.3233,1.0986,0.8411,2.0411,4,12123837,3,0,1,0,0,0,education,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.6667,1,1,2011,2012
WA,2006-11-01,2008-05-27,0.9178,2.4877,2.5808,5.3808,3,22400000,3,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,3.3333,1,1,2006,2008
CA,2010-04-15,2011-01-04,1.2849,2.0082,2.1616,3.4438,2,5700000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4.0,1,1,2010,2011
CA,2006-07-18,2009-11-09,4.5452,7.8603,2.5205,4.4767,2,28500000,0,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.5,1,0,2006,2009
MA,2007-12-01,2009-01-26,0.9151,2.0712,2.0027,2.0027,2,21000000,1,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,1,2007,2009
NC,2005-11-18,2005-11-18,21.8959,21.8959,24.6849,24.6849,1,8000000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,0,2005,2005
CA,2008-03-16,2008-03-16,0.2055,0.2055,0.1644,0.1644,1,1500000,1,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,1,0,2008,2008
MA,2007-05-01,2009-03-17,0.5808,2.4603,2.5014,5.0932,3,28300000,4,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1.6667,1,1,2007,2009
CA,2010-02-22,2012-12-20,2.1452,4.9726,2.3671,2.7123,5,7939553,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,1,1,2010,2012
CA,2009-11-01,2009-11-01,0.8329,0.8329,2.5205,4.4767,1,545000,0,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,1,0,2009,2009
MA,2005-09-29,2009-12-14,4.7452,8.9562,5.0027,5.0027,3,15247925,1,0,0,1,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.5,1,1,2005,2009
NY,2007-04-01,2009-07-23,0.2466,2.5589,2.0027,4.7781,3,12800000,2,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1.5,1,1,2007,2009
IL,2011-03-24,2012-08-23,1.063,2.4822,0.0,1.3068,2,950000,2,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3.0,1,0,2011,2012
MA,2002-12-01,2004-12-01,2.9178,4.9205,2.0027,12.5096,2,16000000,5,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,1,2002,2004
CA,2006-01-01,2006-01-01,6.0055,6.0055,6.0055,6.0055,1,10000000,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,1,1,2006,2006
NY,2011-10-12,2011-10-12,0.7781,0.7781,0.3397,2.4877,1,1500000,3,0,1,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,1,2011,2011
CA,2009-11-03,2010-12-10,5.8438,6.9452,5.9205,6.3808,2,13000000,2,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.0,1,0,2009,2010
NY,2011-08-23,2011-08-23,2.6411,2.6411,4.0959,4.926,1,10000000,2,0,1,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6.0,1,1,2011,2011
NY,2010-01-19,2010-12-30,2.0521,2.9973,2.0027,3.8137,2,3915000,2,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3.0,1,1,2010,2010
NY,2009-08-01,2011-02-01,0.0,1.5041,1.5808,3.1726,2,1400000,2,0,1,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6.0,1,1,2009,2011
IL,2012-08-01,2013-04-10,0.0,0.6904,0.0,0.6904,2,650000,2,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.0,1,0,2012,2013
TX,2007-06-01,2010-03-30,0.4137,3.2438,0.4137,6.8,3,9700000,4,0,0,0,1,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1.0,1,0,2007,2010
CA,2006-03-01,2006-03-01,3.1644,3.1644,2.0027,2.0027,1,15000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,1,2006,2006
CA,2005-10-10,2012-04-01,3.7753,10.2548,10.0301,11.0329,4,38764000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2.0,1,1,2005,2012
CA,2006-03-01,2012-04-01,0.3288,6.4192,1.1671,4.989,8,211403000,2,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.7143,1,0,2006,2012
CA,2010-06-23,2010-08-23,2.4767,2.6438,3.4164,5.2,2,20750000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1,2010,2010
CA,2010-08-31,2011-04-20,1.2493,1.8849,2.2521,3.2219,2,1020000,2,1,0,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.5,1,1,2010,2011
TX,2007-06-07,2007-06-07,0.4301,0.4301,2.0027,2.0027,1,13000000,1,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1,0,2007,2007
NY,2008-01-01,2011-10-01,0.1671,3.9178,0.0,2.9178,2,14700000,2,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,1,2008,2011
CA,2006-03-01,2009-03-01,1.1616,4.1644,3.0,8.9205,4,33000000,4,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.3333,1,1,2006,2009
CA,2010-06-23,2010-06-23,5.4767,5.4767,2.5205,4.4767,1,30000000,0,1,0,0,0,0,medical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.0,1,1,2010,2010
TX,2006-11-01,2010-05-11,0.2384,3.7644,2.4192,3.8795,4,33000000,3,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4.0,1,0,2006,2010
DC,2011-06-15,2011-06-15,-0.5014,-0.5014,2.5205,4.4767,1,150000,0,0,0,0,0,1,social,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,2011,2011
MA,2010-05-01,2010-05-01,0.1671,0.1671,0.5863,0.5863,1,20000,1,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2010,2010
CA,2011-10-04,2013-01-24,3.7589,5.0685,2.5205,4.4767,3,30926154,0,1,0,0,0,0,medical,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,1,0,2011,2013
CA,2011-06-10,2011-06-10,0.8164,0.8164,2.5205,4.4767,1,2000000,0,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,2011,2011
MA,2007-07-16,2012-05-01,4.5397,9.337,2.0027,2.0027,2,19000000,1,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.5,1,0,2007,2012
CA,2005-01-13,2008-10-01,3.0356,6.7534,4.0027,4.0027,3,33000000,1,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,4.0,1,0,2005,2008
GA,2006-05-10,2008-04-24,4.3562,6.3151,4.0027,4.0027,3,15650000,1,0,0,0,0,1,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3333,1,1,2006,2008
CA,2007-04-01,2008-06-12,6.3342,7.5342,7.1726,10.9315,3,17400000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.3333,1,1,2007,2008
CA,2011-08-01,2011-08-01,0.8329,0.8329,-0.1671,1.189,1,154000,2,1,0,0,0,0,real_estate,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,2011,2011
CA,2008-10-21,2008-10-21,4.8082,4.8082,6.6027,6.7233,1,35000000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,0,2008,2008
VA,2008-08-01,2012-06-05,0.5836,4.4301,1.2521,2.1452,4,7516703,3,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0,0,2008,2012
TX,2010-08-16,2010-08-16,2.6247,2.6247,2.874,4.3014,1,48000000,3,0,0,0,1,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,1,0,2010,2010
CA,2005-06-02,2008-04-18,5.4219,8.3014,8.0055,8.0055,3,65800000,1,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4.6667,1,1,2005,2008
NJ,2013-04-05,2013-05-16,0.6767,0.789,0.0,0.0,2,125000,1,0,0,0,0,1,analytics,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,2013,2013
VA,2007-06-01,2007-06-01,0.5808,0.5808,-0.5041,3.8301,1,750000,3,0,0,0,0,1,search,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,1,1,2007,2007
GA,2011-06-10,2011-06-10,2.4384,2.4384,2.3288,2.4384,1,17000000,2,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1,1,2011,2011
CA,2009-09-30,2012-05-29,10.4247,13.0877,8.9808,12.7233,3,4087500,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0,0,2009,2012
CA,2005-11-15,2005-11-15,10.8795,10.8795,15.4986,15.4986,1,1000000,1,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,0,2005,2005
TX,2007-01-01,2013-06-19,-0.1041,6.3644,5.4822,6.7699,5,23500000,3,0,0,0,1,0,health,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,1,1,2007,2013
CA,2007-08-29,2007-08-29,0.0,0.0,2.5205,4.4767,1,990000,0,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,2007,2007
AZ,2008-01-01,2008-01-01,0.7534,0.7534,3.1699,4.6247,1,1000000,2,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1,2008,2008
MA,2006-09-01,2011-02-17,0.6658,5.1315,2.7479,6.0027,4,41000000,2,0,0,1,0,0,health,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,1,1,2006,2011
OR,2008-05-15,2008-05-15,0.3699,0.3699,2.5205,4.4767,1,7000000,0,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,0,2008,2008
MA,2008-10-30,2010-01-28,0.8301,2.0767,1.0027,1.0027,2,55000000,1,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.0,1,1,2008,2010
CA,2011-06-29,2012-09-17,3.7452,4.9671,4.6822,4.8384,2,69000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5,1,1,2011,2012
CA,2007-05-01,2013-01-28,1.3288,7.0795,4.874,7.0055,8,129677153,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,3.0,1,1,2007,2013
CA,2008-07-03,2013-04-01,2.5041,7.2521,2.5205,4.4767,6,232000100,0,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3.6667,1,1,2008,2013
CA,2009-09-01,2011-03-03,0.0849,1.5863,2.1151,4.0,2,5700000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,1,2009,2011
MA,2007-08-21,2007-08-21,5.6384,5.6384,4.2493,4.2493,1,10500000,1,0,0,1,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,1,1,2007,2007
NY,2006-09-20,2008-09-01,1.9699,3.9205,2.5205,4.4767,2,23000000,0,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,1,0,2006,2008
WA,2006-02-01,2010-02-23,5.4329,9.4959,2.5205,4.4767,3,14000000,0,0,0,0,0,1,photo_video,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.0,1,1,2006,2010
CA,2006-08-25,2006-08-25,1.6466,1.6466,2.5205,4.4767,2,7500000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,1,1,2006,2006
NY,2009-11-25,2009-11-25,0.8986,0.8986,0.4137,1.6329,1,1420000,3,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16.0,1,1,2009,2009
WA,2008-10-29,2011-02-04,0.1589,2.4274,-0.1699,2.2137,2,9000000,2,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.0,1,0,2008,2011
PA,2009-10-07,2009-10-07,0.7644,0.7644,2.5205,4.4767,1,500000,0,0,0,0,0,1,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,1,0,2009,2009
CA,2012-01-23,2012-10-01,0.0356,0.726,0.474,0.9205,2,70000,2,1,0,0,0,0,news,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1,1,2012,2012
CA,2007-05-01,2008-05-27,0.5808,1.6548,2.5205,4.4767,2,850000,0,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.0,1,0,2007,2008
CA,2011-11-16,2011-11-16,3.8767,3.8767,3.0027,5.8329,1,15000000,2,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,1,2011,2011
CA,2008-02-07,2008-09-04,0.5205,1.0959,0.2521,2.0575,2,3150000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11.5,1,1,2008,2008
CA,2012-03-20,2012-03-20,1.2164,1.2164,1.4164,2.6822,1,5500000,2,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.0,1,0,2012,2012
CA,2013-11-20,2013-11-20,4.8877,4.8877,3.2877,3.2877,1,10571182,1,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,1,2013,2013
CA,2010-08-01,2010-08-01,0.5808,0.5808,2.5205,4.4767,1,500000,0,1,0,0,0,0,real_estate,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,2010,2010
CA,2006-05-04,2010-02-26,0.9233,4.7425,0.6712,7.7671,7,24900000,3,1,0,0,0,0,music,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3.0,1,1,2006,2010
CA,2009-06-05,2009-12-28,1.7616,2.326,0.8767,3.0274,2,3529175,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0,0,2009,2009
NY,2008-03-01,2012-10-11,0.0,4.6164,3.2904,5.2685,4,23400000,3,0,1,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.25,1,1,2008,2012
CA,2009-05-26,2009-05-26,7.4027,7.4027,7.4,11.874,1,8800000,3,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,1,1,2009,2009
NY,2010-02-01,2010-02-01,0.0,0.0,0.3288,0.3288,1,1500000,1,0,1,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,1,0,2010,2010
CA,2004-11-09,2009-06-02,4.8603,9.4247,2.5205,4.4767,7,74000000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2.0,1,0,2004,2009
OR,2001-06-01,2001-12-31,1.4164,2.0,7.0055,11.4219,3,8800000,2,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.0,0,1,2001,2001
CA,2003-08-01,2005-08-10,2.5808,4.6082,0.5808,10.2219,2,7100000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.5,1,1,2003,2005
MA,2007-09-01,2009-05-01,1.3315,2.9973,2.1616,5.9616,3,3500000,6,0,0,1,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1.6667,1,1,2007,2009
CA,2011-06-28,2011-06-28,1.589,1.589,1.1863,2.5452,1,3000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,2011,2011
NY,2011-04-17,2011-06-09,0.1288,0.274,0.3068,0.3068,2,11000,1,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2011,2011
CA,2007-07-18,2009-08-06,6.5452,8.6,5.0027,5.0027,3,26200000,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.5,1,1,2007,2009
CA,2006-04-04,2007-08-22,1.3259999999999998,2.7096,4.3699,6.462999999999999,2,29000000,3,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.5,1,1,2006,2007
CA,2008-11-03,2008-11-03,4.8438,4.8438,2.5205,4.4767,1,10000000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,2008,2008
CA,2011-08-11,2011-08-11,0.8521,0.8521,0.0,2.9425,1,500000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,1,0,2011,2011
CA,2008-02-01,2009-11-02,0.0849,1.8384,1.4164,2.337,3,11500000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1.5,1,1,2008,2009
TX,2010-09-14,2013-06-04,1.1699,3.8932,2.3014,3.4301,5,5350000,3,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3.0,1,1,2010,2013
CA,2006-10-02,2010-01-27,0.6658,3.989,5.0849,7.3699,3,11015719,4,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1,0,2006,2010
CA,2009-11-10,2010-05-18,0.5288,1.0466,1.2959,3.3781,3,9807367,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,8.6667,1,1,2009,2010
CA,2010-01-01,2011-02-16,-0.4959,0.6301,0.589,3.011,2,2535000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.0,1,1,2010,2011
TX,2007-06-19,2010-12-13,5.4658,8.9534,8.8384,8.9534,3,19000000,2,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,5.3333,1,1,2007,2010
CA,2010-02-01,2012-11-06,0.0,2.7644,1.1616,1.1616,3,475000,1,1,0,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0,0,1,2010,2012
NY,2008-10-06,2010-11-10,5.7671,7.862999999999999,9.2575,9.2575,2,36000000,1,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.0,1,1,2008,2010
CA,2005-03-02,2005-03-02,3.1671,3.1671,2.5205,4.4767,1,12000000,0,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0,1,1,2005,2005
CA,2009-05-27,2012-10-04,0.4,3.7589,3.0,3.0,4,122000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2.5,1,1,2009,2012
NY,2012-06-30,2012-06-30,0.0795,0.0795,0.5014,1.3781,1,1750000,2,0,1,0,0,0,news,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1,1,2012,2012
NY,2010-03-01,2010-03-01,0.5562,0.5562,-0.0247,1.9288,1,130000,2,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1,2010,2010
OH,2006-11-30,2009-11-24,7.9178,10.9041,2.5205,4.4767,3,13222860,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,1,0,2006,2009
IN,2009-02-17,2011-02-24,4.1315,6.1507,5.5699,6.1096,2,2192000,3,0,0,0,0,1,public_relations,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.0,0,0,2009,2011
MA,2010-02-22,2010-02-22,5.1452,5.1452,2.0,2.0,1,2000000,1,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,1,2010,2010
CA,2008-01-09,2009-12-16,3.0219,4.9589,6.5836,6.6822,2,9400000,2,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,1,2008,2009
CA,2008-05-05,2010-03-23,5.3452,7.2274,2.5205,4.4767,4,13045000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.0,1,1,2008,2010
CA,2006-03-06,2010-02-05,0.1753,4.0986,0.7342,5.0493,4,10000000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.25,1,1,2006,2010
CA,2008-06-04,2008-06-04,1.4247,1.4247,1.0,1.0,1,6000000,1,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0,1,1,2008,2008
PA,2008-01-01,2009-07-22,2.0,3.5562,4.5699,4.5699,2,2100000,1,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,0,0,2008,2009
WA,2010-05-03,2010-10-21,0.4192,0.8877,0.0849,1.863,2,3250000,3,0,0,0,0,1,travel,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,1,1,2010,2010
CA,2006-07-27,2007-02-25,6.5726,7.1562,2.5205,4.4767,3,148000000,0,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.5,1,0,2006,2007
CA,2003-12-01,2009-04-18,3.9178,9.3014,10.7507,10.7507,2,24500000,1,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,1,1,2003,2009
UT,2009-04-01,2010-03-01,-0.0192,0.8959,1.063,1.063,2,72000,1,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2009,2010
CA,2007-08-08,2007-08-08,6.6027,6.6027,4.0027,4.0027,1,10360000,1,1,0,0,0,0,other,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.0,1,0,2007,2007
NY,2008-07-15,2010-02-01,0.0192,1.5699,2.4849,4.8712,3,1310000,2,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,1,1,2008,2010
NY,2010-01-01,2010-01-01,-0.1151,-0.1151,0.0466,0.0466,1,150000,1,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2010,2010
