id,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,first_funding_year,last_funding_year
175,CA,37.391642,-122.09393500000002,94040,c:15870,Mountain View,Mountain View CA 94040,Avega Systems,0,1/1/2005,2012-01-01,2007-04-01,2010-01-13,2.2466,5.0356,2.5205,4.4767,2,2,9500000,0,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:15870,1,0,0,1,0,0,3.0,1,closed,2007,2010
336,MD,39.2328783,-76.8204666,Maryland 21045,c:20062,Columbia,San Francisco CA 94105,Heartscape,1,1/1/2000,2009-10-15,2007-04-24,2007-04-24,7.3151,7.3151,5.0055,5.0055,6,1,16980999,1,MD,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,c:20062,0,0,0,1,0,0,1.0,1,acquired,2007,2007
493,CA,37.419819,-122.09018799999998,94043,c:281,Mountain View,San Francisco CA 94105,PeerMe,0,1/1/2004,2009-02-03,2005-01-01,2005-01-01,1.0027,1.0027,1.1644,3.5699,2,1,5000000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:281,0,0,1,0,0,0,3.0,0,closed,2005,2005
333,WA,47.657943,-117.421226,99202,c:19869,SPOKANE,SPOKANE WA 99202,Pacinian,0,4/1/2007,2012-01-01,2008-12-01,2008-12-01,1.6712,1.6712,2.5205,4.4767,3,1,350000,0,WA,0,0,0,0,1,hardware,0,0,0,0,0,0,0,0,0,1,c:19869,1,0,0,0,0,0,1.0,0,closed,2008,2008
1091,MA,42.485691,-71.19861999999998,1803,c:8251,Burlington,San Francisco CA 94105,neoSaej,0,1/1/2006,2013-06-01,2007-03-29,2010-12-21,1.2384,4.9726,1.0,1.0,1,5,13130000,1,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,c:8251,1,0,1,0,0,0,2.0,1,closed,2007,2010
962,WA,39.78373,-100.445882,98104,c:60243,Seattle,Seattle WA 98104,Kiha Software,0,1/1/2008,2011-08-01,2010-10-28,2010-10-28,2.8247,2.8247,0.0,2.8219,1,1,20000000,2,WA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:60243,0,0,1,0,0,0,1.0,0,closed,2010,2010
867,MA,42.372912,-71.118999,2138,c:513,Cambridge,San Francisco CA 94105,Vlingo,1,6/1/2006,2013-06-01,2006-12-01,2009-09-16,0.5014,3.2959,2.0685,6.9973,18,3,26500000,4,MA,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:513,1,0,1,1,0,0,2.0,1,acquired,2006,2009
321,MA,42.432106,-71.453968,1754,c:19483,Maynard,Maynard MA 1754,Tizor Systems,1,1/1/2002,2013-06-01,2005-09-12,2006-02-07,3.6986,4.1041,2.5205,4.4767,4,2,15000000,0,MA,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:19483,0,0,0,1,0,0,5.0,1,acquired,2005,2006
842,MD,39.414219,-77.410927,21703,c:49341,Frederick,Frederick MD 21703,Cerona Networks,0,1/1/2002,2012-01-18,2006-04-21,2006-04-21,4.3041,4.3041,2.5205,4.4767,0,1,2600000,0,MD,0,0,0,0,1,public_relations,0,0,0,0,0,0,0,0,0,1,c:49341,0,0,1,0,0,0,1.0,0,closed,2006,2006
561,CA,37.54827,-121.988572,94538,c:31764,Fremont,Fremont CA 94538,Oorja Protonics,0,1/1/2004,2012-10-16,2006-05-25,2010-01-11,2.3973,6.0329,2.5205,4.4767,1,4,21470000,0,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:31764,0,0,1,1,0,0,3.5,1,closed,2006,2010
876,TX,30.280148,-97.749908,78701,c:51969,Austin,Austin TX 78701,Hurricane Party,0,5/1/2010,2012-07-01,2010-05-01,2010-05-01,0.0,0.0,0.274,0.863,5,1,20000,2,TX,0,0,0,1,0,mobile,0,0,1,0,0,0,0,0,0,0,c:51969,0,1,0,0,0,0,1.0,0,closed,2010,2010
75,CA,37.384239,-122.012475,94085,c:1284,Sunnyvale,San Francisco CA 94105,Minekey,0,1/1/2005,2012-08-18,2006-12-01,2007-08-01,1.9151,2.5808,2.0,6.9178,10,2,3600000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:1284,0,1,1,0,0,0,1.0,0,closed,2006,2007
404,NY,40.728425,-73.999882,10012,c:24029,New York,New York NY 10012,Blip,1,5/1/2005,2013-06-01,2006-03-01,2012-07-30,0.8329,7.2521,8.0055,8.4,23,7,27300000,4,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:24029,0,1,1,1,1,1,2.0,1,acquired,2006,2012
226,CA,37.779281,-122.419236,94105,c:166772,San Francisco,San Francisco CA 94105,Fabkids,1,1/1/2012,2013-06-01,2012-08-02,2012-08-02,0.5863,0.5863,1.0493,1.0493,8,1,2600000,1,CA,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:166772,0,0,1,0,0,0,2.0,0,acquired,2012,2012
954,CA,37.424298,-122.139809,94306,c:59709,Palo Alto,Palo Alto CA 94306,CafeBots,0,1/1/2010,2010-10-01,2010-10-21,2010-10-21,0.8027,0.8027,0.0,1.411,5,1,5000000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:59709,0,0,1,0,0,0,1.0,1,closed,2010,2010
50,CA,32.897274,-117.201076,92121,c:11888,San Diego,San Francisco CA 94105,Avaak,1,1/1/2004,2013-06-01,2008-10-03,2010-03-22,4.7589,6.2247,3.6685,6.2247,2,2,17000000,2,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:11888,0,0,1,1,0,0,3.5,1,acquired,2008,2010
172,ME,43.643967,-70.923675,4095,c:158294,West Newfield,West Newfield ME 4095,Newfield Design,0,1/1/2008,2013-06-01,2012-05-14,2012-05-14,4.3699,4.3699,2.5205,4.4767,0,1,662000,0,ME,0,0,0,0,1,manufacturing,0,0,0,0,0,0,0,0,0,1,c:158294,0,0,1,0,0,0,3.0,0,closed,2012,2012
938,NY,40.73901,-73.997259,10011,c:58550,New York,New York NY 10011,Savored,1,1/1/2010,2013-06-01,2010-01-01,2011-01-10,0.0,1.0247,2.0055,2.7315,12,2,3750000,2,NY,0,1,0,0,0,hospitality,0,0,0,0,0,0,0,0,0,1,c:58550,0,1,1,0,0,0,4.0,1,acquired,2010,2011
698,CA,37.764726,-122.394523,94107,c:4,San Francisco,San Francisco CA 94105,Digg,1,10/11/2004,2013-06-01,2005-10-01,2011-07-12,0.9726,6.7534,5.2466,9.1534,57,4,45000000,8,CA,1,0,0,0,0,news,0,0,0,0,0,0,0,0,0,1,c:4,0,0,1,1,1,1,4.6667,1,acquired,2005,2011
128,NY,40.74731129999999,-73.95491820000002,11101,c:1475,Long Island City,San Francisco CA 94105,Songza,1,11/1/2007,2013-06-01,2011-09-19,2013-09-10,3.8849,5.863,2.8356,6.1123,9,2,6700000,4,NY,0,1,0,0,0,music,0,0,0,0,0,0,0,0,0,1,c:1475,1,0,0,0,0,0,8.0,1,acquired,2011,2013
386,CA,37.536402,-122.325129,94065,c:23134,Redwood City,San Francisco CA 94105,Bigfoot Networks,1,1/1/2006,2013-06-01,2006-03-06,2009-11-17,0.1753,3.8795,2.0,4.474,12,3,20750000,2,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:23134,1,0,1,1,0,0,2.3333,1,acquired,2006,2009
790,CA,37.786942,-122.401245,94105,c:453,San Francisco,San Francisco CA 94105,Kongregate,1,1/1/2006,2013-06-01,2007-03-01,2013-07-02,1.1616,7.5041,2.5205,4.4767,5,4,19000000,0,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:453,0,0,1,1,1,0,2.0,1,acquired,2007,2013
526,CA,37.778613,-122.395289,94107,c:30,San Francisco,San Francisco CA 94105,Powerset,1,10/1/2006,2013-06-01,2006-05-01,2007-06-01,-0.4192,0.6658,2.5205,4.4767,20,3,22500000,0,CA,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,c:30,1,0,1,0,0,0,4.0,1,acquired,2006,2007
496,CA,37.792394,-122.402349,94104,c:282,San Francisco,San Francisco CA 94105,Kiptronic,1,5/1/2005,2013-06-01,2005-11-01,2008-06-05,0.5041,3.0986,2.2384,3.7562,10,3,7300000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:282,0,1,1,1,0,0,2.0,1,acquired,2005,2008
986,WA,39.78373,-100.445882,98104,c:6340,Seattle,Seattle WA 98104,Cozi Group,0,3/3/2005,2013-01-31,2005-12-01,2012-12-27,0.7479,7.8247,4.3151,5.9041,16,7,26390819,3,WA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:6340,1,0,1,1,0,0,1.3333,1,closed,2005,2012
1140,WA,47.582658,-122.135282,98007,c:9599,Bellevue,San Francisco CA 94105,Likewise Software,1,11/1/2004,2013-06-01,2009-04-30,2009-04-30,4.4959,4.4959,2.5205,4.4767,4,1,10000000,0,WA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:9599,0,0,0,0,1,0,3.0,1,acquired,2009,2009
988,NY,40.73901,-73.997259,10011,c:63621,NY,NY NY 10011,Lifestander,0,9/1/2010,2013-06-01,2010-10-02,2010-10-02,0.0849,0.0849,0.0,0.0,1,1,31000,1,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:63621,0,1,0,0,0,0,2.0,0,closed,2010,2010
425,CA,37.451026,-122.18676,94025,c:251,Menlo Park,San Francisco CA 94105,Jaxtr,1,10/1/2005,2013-06-01,2007-07-01,2008-06-23,1.7479,2.7288,1.7479,6.1452,16,3,21500000,4,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:251,0,0,1,1,0,0,3.3333,1,acquired,2007,2008
64,CO,39.540323,-104.857271,80112,c:12285,Englewood,San Francisco CA 94105,MX Logic,1,1/1/2002,2013-06-01,2006-11-07,2006-11-07,4.8521,4.8521,6.5863,6.5863,5,1,4000000,1,CO,0,0,0,0,1,security,0,0,0,0,0,0,0,0,0,1,c:12285,0,0,0,0,0,0,5.0,1,acquired,2006,2006
1119,CA,33.020832,-117.077311,90275,c:885,Solana Beach,San Francisco CA 94105,Metaplace,1,7/1/2006,2013-06-01,2007-01-01,2010-03-15,0.5041,3.7068,2.9863,4.0219,5,3,9400000,4,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:885,1,0,1,1,0,0,4.0,1,acquired,2007,2010
247,NY,37.402802,-122.117418,10004,c:1704,New York,San Francisco CA 94105,TravelMuse,1,4/16/2007,2013-06-01,2007-05-01,2009-06-01,0.0411,2.1288,1.7562,4.874,9,3,5600000,4,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:1704,0,0,1,1,0,0,2.0,1,acquired,2007,2009
955,CA,37.782101,-122.389519,94105,c:5986,San Francisco,San Francisco CA 94105,Jambool,1,8/1/2006,2013-06-01,2008-08-01,2009-08-17,2.0027,3.0466,3.5836,5.4767,9,2,6000000,2,CA,1,0,0,0,0,finance,0,0,0,0,0,0,0,0,0,1,c:5986,0,0,1,1,0,0,2.5,1,acquired,2008,2009
399,GA,33.7862629,-84.3877936,30309,c:23756,NW Atlanta,San Francisco CA 94105,Zipcar,1,10/31/2000,2013-06-01,2002-12-20,2010-12-15,2.137,10.1288,10.4164,12.1863,35,4,60704370,3,GA,0,0,0,0,1,transportation,0,0,0,0,0,0,0,0,0,1,c:23756,1,0,0,1,0,1,2.0,1,acquired,2002,2010
745,CA,37.78227879999999,-122.392978,94107,c:43172,San Francisco,San Francisco CA 94105,Hitpost,1,4/1/2009,2013-06-01,2010-01-01,2012-04-26,0.7534,3.0712,3.9178,4.5041,16,3,2000000,2,CA,1,0,0,0,0,sports,0,0,0,0,0,0,0,0,0,1,c:43172,0,1,0,0,0,0,3.6667,1,acquired,2010,2012
345,CA,37.778551,-122.391686,94107,c:20637,San Francisco,San Francisco CA 94105,Home-Account,1,11/1/2008,2013-06-01,2009-04-16,2009-07-16,0.4548,0.7041,0.5808,1.737,5,2,1000000,3,CA,1,0,0,0,0,finance,0,0,0,0,0,0,0,0,0,1,c:20637,1,0,1,0,0,0,5.5,1,acquired,2009,2009
335,PA,40.012771,-75.239234,19004,c:20033,Bala Cynwyd,San Francisco CA 94105,PayParade Pictures,0,10/17/2007,2012-01-27,2008-12-01,2009-03-13,1.126,1.4055,0.7918,1.3973,3,2,200000,2,PA,0,0,0,0,1,games_video,0,0,0,0,0,1,0,0,0,0,c:20033,0,1,1,0,0,0,2.0,1,closed,2008,2009
94,CA,37.628328,-122.420814,94066,c:13504,San Bruno,San Francisco CA 94105,Planet Metrics,0,1/1/2007,2011-02-07,2008-11-12,2008-11-12,1.8658,1.8658,0.0,1.863,2,1,2300000,2,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:13504,0,0,1,0,0,0,2.0,1,closed,2008,2008
566,CA,37.7885714,-122.40359850000002,94108,c:3185,San Francisco,San Francisco CA 94105,kwiry,0,1/1/2006,2009-04-23,2008-03-20,2008-03-20,2.2164,2.2164,0.7479,3.4164,5,1,1000000,4,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:3185,0,0,1,0,0,0,1.0,1,closed,2008,2008
1034,CA,37.779624,-122.391236,94107,c:725,San Francisco,San Francisco CA 94105,imeem,1,11/1/2003,2013-06-01,2004-09-01,2009-08-01,0.8356,5.7534,4.9781,7.0301,13,5,24750000,3,CA,1,0,0,0,0,music,0,0,0,0,0,0,0,0,0,1,c:725,1,1,1,1,0,0,2.4,1,acquired,2004,2009
107,IL,42.055849,-87.694664,60201,c:13921,Evanston,San Francisco CA 94105,Amadesa,0,5/15/2005,2013-07-01,2007-12-03,2011-10-05,2.5534,6.3945,6.6356,6.6356,15,2,12800000,1,IL,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:13921,0,0,1,1,0,0,2.0,1,closed,2007,2011
411,CA,37.4305755,-122.0971389,94043,c:24549,Mountain View,San Francisco CA 94105,Cast Iron Systems,1,1/1/2001,2013-06-01,2005-03-28,2007-07-29,4.2384,6.5753,7.0027,7.0027,10,2,30500000,1,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:24549,0,0,0,0,0,1,4.5,1,acquired,2005,2007
952,CA,33.133524,-117.254593,92010,c:5952,Carlsbad,San Francisco CA 94105,Aptera,0,1/1/2003,2011-12-01,2008-07-25,2011-07-13,5.5671,8.5342,5.6055,7.8384,3,3,36300000,2,CA,1,0,0,0,0,automotive,0,0,0,0,0,0,0,0,0,1,c:5952,1,0,0,0,1,0,1.5,1,closed,2008,2011
746,CA,37.779281,-122.419236,94111,c:43183,San Francisco,San Francisco CA 94111,RentJuice,1,1/1/2008,2013-06-01,2010-03-04,2011-01-31,2.1726,3.0849,3.0877,4.7753,7,3,6693782,3,CA,1,0,0,0,0,real_estate,0,0,0,0,0,0,0,0,0,1,c:43183,1,0,0,0,0,0,1.6667,1,acquired,2010,2011
723,CA,32.901049,-117.192656,92121,c:41968,San Diego,San Diego CA 92121,Verari Systems,0,1/1/1996,2010-01-01,2007-06-05,2007-06-05,11.4329,11.4329,2.5205,4.4767,1,1,20000000,0,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:41968,0,0,0,0,1,0,5.0,1,closed,2007,2007
903,CA,37.316653,-122.05074,95014,c:5485,Cupertino,San Francisco CA 94105,Parascale,1,1/1/2005,2013-06-01,2008-06-23,2008-06-23,3.4767,3.4767,3.6849,5.6274,8,1,11370000,3,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:5485,0,0,1,0,0,0,2.0,1,acquired,2008,2008
1123,CA,34.090368,-118.393064,90069,c:9,West Hollywood,San Francisco CA 94105,Geni,1,6/1/2006,2013-06-01,2007-01-01,2009-01-19,0.5863,2.6384,3.5425,6.0712,13,3,16500000,4,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:9,0,0,1,1,1,0,1.3333,1,acquired,2007,2009
148,CA,37.794891,-122.397901,94111,c:15129,San Franciso,San Francisco CA 94105,Zentact,0,9/1/2008,2012-01-01,2008-09-01,2008-09-01,0.0,0.0,3.411,3.411,3,1,250000,1,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:15129,0,1,0,0,0,0,3.0,0,closed,2008,2008
597,NY,40.70438220000001,-73.98657170000001,10010,c:339,New York,San Francisco CA 94105,Outside.in,1,8/1/2006,2013-06-01,2007-02-01,2009-12-08,0.5041,3.3562,3.4219,7.2274,9,5,14400000,5,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:339,0,1,1,1,0,0,5.8,1,acquired,2007,2009
1145,NY,40.756054,-73.986951,10001,c:967,New York,San Francisco CA 94105,Salesforce Buddy Media,1,9/1/2007,2013-06-01,2007-09-01,2011-08-15,0.0,3.9562,4.7616,5.1507,24,5,90000000,3,NY,0,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:967,1,0,1,1,1,1,3.8,1,acquired,2007,2011
515,CA,37.797435,-122.403175,94017,c:2925,San Francisco,San Francisco CA 94105,Vizu Corporation,1,2/14/2005,2013-06-01,2006-02-20,2012-04-09,1.0164,7.1534,5.6959,8.1781,10,4,13075000,2,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:2925,0,0,1,1,0,0,4.0,1,acquired,2006,2012
1113,CA,37.388077,-122.08316,94041,c:86,Mountain View,San Francisco CA 94105,Zing Systems,1,6/1/2007,2013-06-01,2006-12-01,2007-01-01,-0.4986,-0.4137,-0.4986,5.7699,10,2,26000000,4,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:86,0,0,1,0,1,0,2.5,1,acquired,2006,2007
1019,MA,42.504817,-71.195611,1803,c:69834,Burlington,Burlington MA 1803,DynamicOps,1,1/1/2008,2013-06-01,2011-02-28,2011-09-09,3.1616,3.6904,3.0027,4.5041,6,2,16300000,2,MA,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:69834,0,0,0,1,0,0,2.0,1,acquired,2011,2011
776,TX,30.409765000000004,-97.75101,78759,c:44434,Austin,Austin TX 78759,Movero Technology,1,1/1/2003,2013-06-01,2007-06-14,2010-03-23,4.4521,7.2274,7.0055,7.0055,5,2,5992316,1,TX,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:44434,1,0,1,0,0,0,2.0,0,acquired,2007,2010
705,CA,32.962655,-117.189656,92130,c:40417,San Diego,San Diego CA 92130,Elevation Pharmaceuticals,1,1/1/2007,2013-06-01,2010-01-21,2012-01-04,3.0575,5.011,2.5205,4.4767,2,4,89400001,0,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:40417,1,0,1,1,0,0,4.3333,1,acquired,2010,2012
311,CA,37.4233698,-122.09868590000002,94303,c:18897,Palo Alto,San Francisco CA 94105,Punch Entertainment,0,5/10/2005,2012-04-16,2006-02-27,2006-02-27,0.8027,0.8027,5.3151,5.3151,4,1,1200000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:18897,0,0,1,0,0,0,1.0,0,closed,2006,2006
753,NY,40.729839,-73.991781,10003,c:43416,New York,New York NY 10003,Stickybits,0,1/1/2009,2012-08-01,2010-03-09,2010-05-19,1.1836,1.3781,1.3288,3.1096,7,2,1900000,2,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:43416,0,1,1,0,0,0,2.5,1,closed,2010,2010
398,CA,37.779281,-122.419236,94108,c:23692,San Francisco,San Francisco CA 94108,Ecast,0,1/1/1999,2012-02-12,2008-05-07,2011-05-26,9.3534,12.4055,7.0055,11.3836,9,3,30300000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:23692,1,0,0,0,0,1,4.5,1,closed,2008,2011
495,NY,40.730646,-73.986614,10013,c:28162,New York,New York NY 10013,lifeIO,0,8/29/2006,2012-03-03,2008-08-29,2008-08-29,2.0027,2.0027,2.5205,4.4767,4,1,500000,0,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:28162,0,1,0,0,0,0,5.0,0,closed,2008,2008
174,CA,34.049767,-118.459387,90405,c:1587,Santa Monica,San Francisco CA 94105,EdgeCast Networks,1,8/1/2006,2013-06-01,2006-08-01,2013-07-18,0.0,6.9671,6.4247,7.3562,19,5,74000000,2,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:1587,0,1,1,1,1,1,1.75,1,acquired,2006,2013
467,TX,32.945353999999995,-96.708874,75081,c:26988,Richardson,Richardson TX 75081,Sirific Wireless,1,1/1/2000,2013-06-01,2007-02-12,2007-02-12,7.1205,7.1205,2.5205,4.4767,3,1,18800000,0,TX,0,0,0,1,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:26988,0,0,0,0,1,0,7.0,1,acquired,2007,2007
455,MI,42.8138649,-86.02384599999998,49464,c:26390,Zeeland,San Francisco CA 94105,Revetto,0,1/1/2009,2009-05-18,2009-05-01,2009-05-01,0.3288,0.3288,-0.4192,-0.4192,3,1,20000,1,MI,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:26390,0,1,0,0,0,0,1.0,0,closed,2009,2009
579,VA,38.969532,-77.385948,20170,c:32094,Herndon,Herndon VA 20170,ZoomSafer,1,1/1/2009,2013-06-01,2009-03-01,2011-03-07,0.1616,2.1781,1.5096,2.1781,3,4,3350000,2,VA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:32094,0,1,1,1,0,0,1.5,0,acquired,2009,2011
683,NJ,40.944543,-74.075419,7652,c:39364,Paramus,Paramus NJ 7652,AkaRx,1,1/1/2005,2013-06-01,2010-01-07,2010-01-07,5.0192,5.0192,2.5205,4.4767,1,1,26100000,0,NJ,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,c:39364,1,0,0,0,0,0,2.0,1,acquired,2010,2010
872,PA,40.441694,-79.990086,15213,c:51623,Pittsburgh,Pittsburgh PA 15213,Lama Lab,0,1/1/2009,2013-06-01,2010-05-31,2011-07-08,1.411,2.5151,2.5205,4.4767,0,2,1213066,0,PA,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:51623,1,0,0,0,0,0,1.0,1,closed,2010,2011
1116,CA,37.425359,-122.1389633,94306,c:8676,Palo Alto,San Francisco CA 94105,Buysight,1,1/1/2008,2013-06-01,2008-11-04,2012-03-21,0.8438,4.2219,0.7616,4.9288,18,3,24030000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:8676,0,0,1,1,0,0,3.6667,1,acquired,2008,2012
1063,CA,37.764169,-122.402021,94110,c:767,San Francisco,San Francisco CA 94105,TripIt,1,10/1/2006,2013-06-01,2007-04-01,2010-03-04,0.4986,3.4247,1.9863,5.9616,14,3,13100000,5,CA,1,0,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,c:767,0,1,0,1,1,0,1.6667,1,acquired,2007,2010
959,NY,40.757929,-73.985506,10010,c:6011,New York,San Francisco CA 94105,Pinch Media,1,4/1/2008,2013-06-01,2008-05-01,2010-01-06,0.0822,1.7671,0.3014,5.0082,6,3,560001,5,NY,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:6011,1,1,0,0,0,0,3.5,1,acquired,2008,2010
563,MN,44.9773,-93.265469,55311,c:31794,Minneapolis,Minneapolis MN 55311,Enstratius,1,1/1/2009,2013-06-01,2011-11-07,2011-11-07,2.8493,2.8493,2.9068,4.1918,7,1,3500000,3,MN,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:31794,0,0,1,0,0,0,2.0,1,acquired,2011,2011
1,MA,42.368633,-71.075305,2210,c:10054,Boston,San Francisco CA 94105,Jumptap,1,1/1/2005,2013-06-01,2005-03-01,2012-07-02,0.1616,7.5041,7.0521,8.6192,45,7,121500000,3,MA,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:10054,1,0,1,1,1,1,4.5,1,acquired,2005,2012
111,CA,37.40909600000001,-121.94319099999998,95134,c:14036,San Jose,San Francisco CA 94105,WiChorus,1,1/1/2005,2013-06-01,2005-12-22,2008-11-04,0.9726,3.8438,2.0,2.0,18,4,42500000,1,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:14036,1,0,1,1,1,0,2.5,1,acquired,2005,2008
664,NC,35.996653,-78.90180500000002,27713,c:38123,Durham,Durham NC 27713,Hatteras Networks,1,1/1/2000,2013-06-01,2005-06-08,2006-06-01,5.4384,6.4192,6.0055,6.0055,26,2,36000000,1,NC,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:38123,1,0,0,0,0,1,3.5,1,acquired,2005,2006
229,CA,37.793949,-122.398062,94111,c:16709,San Francisco,San Francisco CA 94105,Focus,0,8/1/2005,2012-09-15,2008-03-06,2008-03-06,2.5973,2.5973,2.9178,5.4822,7,1,12170000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:16709,0,0,0,0,1,0,3.0,1,closed,2008,2008
820,NY,40.730646,-73.986614,10005,c:46901,New York,New York NY 10005,easy2comply (Dynasec),1,1/1/2002,2013-06-01,2007-10-02,2007-10-02,5.7534,5.7534,8.0055,9.8356,4,1,1000000,2,NY,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:46901,0,0,1,0,0,0,3.0,1,acquired,2007,2007
298,CA,38.88521,-76.998641,94107,c:18056,San Francisco,San Francisco CA 94105,Socialize,1,7/1/2008,2013-06-01,2011-11-01,2012-06-07,3.337,3.937,-2.4986,4.7205,5,3,1820000,4,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:18056,0,1,0,0,0,0,1.0,0,acquired,2011,2012
86,WA,30.6324797,-86.9843446,98033,c:13219,Kirkland,San Francisco CA 94105,Clearwire,1,10/1/2003,2013-06-01,2008-05-06,2013-02-27,4.6,9.4164,5.2575,9.7753,19,4,5700000000,2,WA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:13219,0,0,0,0,0,0,4.25,1,acquired,2008,2013
780,TX,32.960431,-96.83026,75001,c:44576,Addison,Addison TX 75001,CREDANT Technologies,1,1/1/2001,2013-06-01,2007-12-20,2007-12-20,6.9699,6.9699,0.0849,11.9699,6,1,5000000,2,TX,0,0,0,1,0,security,0,0,0,0,0,0,0,0,0,1,c:44576,0,0,0,0,1,0,5.0,1,acquired,2007,2007
905,NY,40.750519,-73.993494,10001,c:55043,New York,New York NY 10001,Exclusively.in,1,1/1/2010,2013-06-01,2010-11-03,2011-05-29,0.8384,1.4055,1.6356,1.6356,4,2,18800000,1,NY,0,1,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,c:55043,0,0,1,1,0,0,2.5,1,acquired,2010,2011
